split,width,height,area
test,800,492,393600
test,1024,683,699392
test,685,1023,700755
test,505,360,181800
test,800,532,425600
test,1280,853,1091840
test,683,1024,699392
test,800,450,360000
test,1024,629,644096
test,799,584,466616
test,800,800,640000
test,1023,683,698709
test,1024,683,699392
test,800,600,480000
test,1024,901,922624
test,1024,683,699392
test,800,600,480000
test,1023,692,707916
test,735,1024,752640
test,1024,768,786432
test,1280,853,1091840
test,800,532,425600
test,800,532,425600
test,576,1008,580608
test,800,530,424000
test,800,568,454400
test,799,533,425867
test,1024,724,741376
test,800,600,480000
test,800,600,480000
test,799,533,425867
test,800,450,360000
test,1024,683,699392
test,555,994,551670
test,1024,768,786432
test,1280,839,1073920
test,800,452,361600
test,800,450,360000
test,1024,819,838656
test,3688,2116,7803808
test,799,430,343570
test,800,600,480000
test,800,532,425600
test,1024,804,823296
test,1023,869,888987
test,684,576,393984
test,800,688,550400
test,799,533,425867
test,799,504,402696
test,956,1024,978944
test,799,533,425867
test,1024,683,699392
test,799,533,425867
test,819,1023,837837
test,768,1024,786432
test,1024,768,786432
test,799,533,425867
test,627,625,391875
test,712,1024,729088
test,799,450,359550
test,1024,683,699392
test,1023,630,644490
test,800,533,426400
test,1024,768,786432
test,768,1024,786432
test,800,600,480000
test,1024,768,786432
test,880,660,580800
test,800,530,424000
test,799,533,425867
test,1024,687,703488
test,800,600,480000
test,799,533,425867
test,800,600,480000
test,1024,768,786432
test,800,531,424800
test,799,536,428264
test,1063,681,723903
test,800,530,424000
test,799,464,370736
test,1280,960,1228800
test,800,536,428800
test,799,533,425867
test,1067,800,853600
test,800,450,360000
test,799,533,425867
test,799,533,425867
test,800,800,640000
test,1000,662,662000
test,1023,731,747813
test,800,600,480000
test,1020,619,631380
test,800,600,480000
test,800,531,424800
test,1024,655,670720
test,1024,683,699392
test,799,572,457028
test,1024,683,699392
test,1024,849,869376
test,774,800,619200
test,479,609,291711
test,1024,683,699392
test,800,600,480000
test,1024,683,699392
test,1365,1024,1397760
test,1190,892,1061480
test,768,964,740352
test,800,600,480000
test,800,530,424000
test,800,791,632800
test,1024,683,699392
test,1280,960,1228800
test,1600,900,1440000
test,800,622,497600
test,768,1024,786432
test,1880,1255,2359400
test,799,533,425867
test,800,755,604000
test,800,535,428000
test,1024,769,787456
test,799,533,425867
test,800,600,480000
test,1024,768,786432
test,800,534,427200
test,1024,768,786432
test,800,689,551200
test,800,532,425600
test,800,534,427200
test,799,533,425867
test,1024,819,838656
test,1024,731,748544
test,1023,647,661881
test,800,530,424000
test,1024,683,699392
test,1024,768,786432
test,1024,875,896000
test,800,600,480000
test,640,480,307200
test,1024,768,786432
test,800,572,457600
test,1024,681,697344
test,1024,683,699392
test,800,600,480000
test,1120,800,896000
test,800,600,480000
test,800,467,373600
test,800,530,424000
test,680,1024,696320
test,800,530,424000
test,1023,685,700755
test,799,533,425867
test,1024,788,806912
test,799,533,425867
test,800,536,428800
test,1024,683,699392
test,799,498,397902
test,1024,683,699392
test,1024,683,699392
test,800,655,524000
test,800,600,480000
test,1024,683,699392
test,1024,710,727040
test,799,533,425867
test,1024,768,786432
test,799,794,634406
test,427,640,273280
test,1000,775,775000
test,800,530,424000
test,800,553,442400
test,800,589,471200
test,800,598,478400
test,799,530,423470
test,907,907,822649
test,1024,683,699392
test,1024,768,786432
test,800,450,360000
test,800,530,424000
test,533,800,426400
test,799,533,425867
test,800,600,480000
test,1024,683,699392
test,800,800,640000
test,1538,1024,1574912
test,533,799,425867
test,768,1024,786432
test,799,722,576878
test,1024,807,826368
test,533,799,425867
test,800,536,428800
test,800,583,466400
test,1024,683,699392
test,799,533,425867
test,1024,1008,1032192
test,799,533,425867
test,799,533,425867
test,800,600,480000
test,800,308,246400
test,652,1024,667648
test,799,533,425867
test,1024,713,730112
test,640,480,307200
test,866,1024,886784
test,800,600,480000
test,799,484,386716
test,800,600,480000
test,819,1024,838656
test,1024,683,699392
test,1024,768,786432
test,1024,683,699392
test,800,600,480000
test,576,1024,589824
test,1024,683,699392
test,800,600,480000
test,799,533,425867
test,799,532,425068
test,800,536,428800
test,799,533,425867
test,980,1024,1003520
test,1024,683,699392
test,1280,854,1093120
test,1024,734,751616
test,1023,683,698709
test,1021,1024,1045504
test,1024,629,644096
test,768,1024,786432
test,799,533,425867
test,800,652,521600
test,799,533,425867
test,1280,960,1228800
test,800,535,428000
test,1024,681,697344
test,800,600,480000
test,1024,705,721920
test,1024,537,549888
test,685,652,446620
test,800,468,374400
test,800,536,428800
test,533,799,425867
test,1024,683,699392
test,2500,1667,4167500
test,799,533,425867
test,1024,969,992256
test,799,533,425867
test,799,557,445043
test,533,799,425867
test,799,533,425867
test,800,600,480000
test,800,600,480000
test,799,533,425867
test,799,533,425867
test,1024,708,724992
test,1024,730,747520
test,1024,768,786432
test,799,533,425867
test,799,533,425867
test,1024,683,699392
test,1024,684,700416
test,1024,768,786432
test,800,578,462400
test,1023,685,700755
test,800,500,400000
test,1024,683,699392
test,1024,768,786432
test,800,600,480000
test,1024,768,786432
test,640,480,307200
test,799,533,425867
test,799,533,425867
test,799,533,425867
test,1600,1066,1705600
test,1024,680,696320
test,1024,577,590848
test,600,800,480000
test,1024,683,699392
test,1024,683,699392
test,448,299,133952
test,800,600,480000
test,800,580,464000
test,575,575,330625
test,1024,769,787456
test,800,531,424800
test,800,450,360000
test,714,800,571200
test,1024,683,699392
test,800,691,552800
test,800,533,426400
test,800,513,410400
test,1024,535,547840
test,799,533,425867
test,668,800,534400
test,1024,683,699392
test,1024,768,786432
test,800,600,480000
test,621,1104,685584
test,1024,866,886784
test,1024,683,699392
test,1024,671,687104
test,799,583,465817
test,1024,719,736256
test,1023,672,687456
test,530,800,424000
test,1280,853,1091840
test,1024,768,786432
test,1024,893,914432
test,1021,1024,1045504
test,1067,800,853600
test,1024,768,786432
test,799,575,459425
test,800,1067,853600
test,800,450,360000
test,683,1024,699392
test,1024,683,699392
test,640,480,307200
test,1023,685,700755
test,800,600,480000
test,799,530,423470
test,799,530,423470
test,1024,683,699392
test,1024,1024,1048576
test,1024,683,699392
test,1024,768,786432
test,427,640,273280
test,1024,766,784384
test,1024,702,718848
test,1024,835,855040
test,533,799,425867
test,768,1023,785664
test,800,536,428800
test,800,767,613600
test,1024,764,782336
test,800,600,480000
test,1024,640,655360
test,1024,683,699392
test,794,799,634406
test,800,566,452800
test,1024,768,786432
test,319,720,229680
test,1000,750,750000
test,683,1024,699392
test,531,800,424800
test,1023,678,693594
test,800,601,480800
test,800,600,480000
test,1024,683,699392
test,800,534,427200
test,799,533,425867
test,800,600,480000
test,933,678,632574
test,800,530,424000
test,1024,686,702464
test,600,800,480000
test,800,600,480000
test,800,600,480000
test,799,533,425867
test,1024,667,683008
test,799,533,425867
test,1024,683,699392
test,800,600,480000
test,768,1024,786432
test,640,480,307200
test,1024,683,699392
test,682,985,671770
test,1024,683,699392
test,799,533,425867
test,660,800,528000
test,600,800,480000
test,800,600,480000
test,1024,768,786432
test,800,536,428800
test,1024,683,699392
test,1024,632,647168
test,1024,595,609280
test,1024,716,733184
test,800,600,480000
test,1024,749,766976
test,1024,698,714752
test,800,600,480000
test,989,986,975154
test,799,533,425867
test,1024,757,775168
test,800,600,480000
test,800,528,422400
test,800,534,427200
test,1024,756,774144
test,800,600,480000
test,800,600,480000
test,800,600,480000
test,1067,800,853600
test,800,530,424000
test,700,730,511000
test,1024,819,838656
test,800,640,512000
test,800,727,581600
test,591,800,472800
test,1023,630,644490
test,799,533,425867
test,1024,1024,1048576
test,1024,795,814080
test,1024,660,675840
test,799,533,425867
test,800,636,508800
test,799,533,425867
test,800,516,412800
test,800,630,504000
test,1024,684,700416
test,768,576,442368
test,600,800,480000
test,900,817,735300
test,800,601,480800
test,800,571,456800
test,799,533,425867
test,1024,683,699392
test,500,752,376000
test,1190,892,1061480
test,667,1024,683008
test,800,600,480000
test,800,532,425600
test,1024,681,697344
test,600,800,480000
test,800,582,465600
test,1024,768,786432
test,880,660,580800
test,800,600,480000
test,1024,767,785408
test,800,600,480000
test,800,600,480000
test,1000,669,669000
test,1280,960,1228800
test,686,989,678454
test,799,533,425867
test,1280,721,922880
test,533,800,426400
test,799,534,426666
test,1067,800,853600
test,800,600,480000
test,550,538,295900
test,799,533,425867
test,800,600,480000
test,799,533,425867
test,683,1024,699392
test,1024,676,692224
test,799,533,425867
test,800,533,426400
test,1024,768,786432
test,800,600,480000
test,800,495,396000
test,800,450,360000
test,799,533,425867
test,683,1024,699392
test,1022,721,736862
test,1024,725,742400
test,800,600,480000
test,1024,684,700416
test,1024,751,769024
test,1024,711,728064
test,1023,685,700755
test,1024,683,699392
test,1024,768,786432
test,533,799,425867
test,800,534,427200
test,682,1023,697686
test,549,575,315675
test,678,1023,693594
test,800,449,359200
test,697,799,556903
test,800,600,480000
test,800,600,480000
test,799,487,389113
test,800,571,456800
test,528,800,422400
test,960,640,614400
test,907,907,822649
test,1024,683,699392
test,800,600,480000
test,580,800,464000
test,770,500,385000
test,800,471,376800
test,799,534,426666
test,1024,683,699392
test,1024,605,619520
test,800,613,490400
test,799,534,426666
test,1280,853,1091840
test,612,612,374544
test,1024,683,699392
test,799,533,425867
test,799,507,405093
test,535,800,428000
test,1023,674,689502
test,800,600,480000
test,1024,668,684032
test,799,511,408289
test,683,1024,699392
test,800,461,368800
test,1024,624,638976
test,1023,685,700755
test,799,522,417078
test,800,533,426400
test,800,450,360000
test,1024,768,786432
test,800,585,468000
test,800,600,480000
test,1024,683,699392
test,640,480,307200
test,1024,683,699392
test,800,800,640000
test,1024,750,768000
test,530,800,424000
test,1024,683,699392
test,500,375,187500
test,799,533,425867
test,1024,681,697344
test,799,533,425867
test,800,518,414400
test,1024,577,590848
test,1024,570,583680
test,799,533,425867
test,800,600,480000
test,1024,658,673792
test,1365,1024,1397760
test,799,534,426666
test,800,459,367200
test,1024,768,786432
test,640,480,307200
test,1024,576,589824
test,683,1024,699392
test,1024,768,786432
test,533,799,425867
test,533,799,425867
test,879,494,434226
test,800,640,512000
test,799,533,425867
test,1023,726,742698
test,799,533,425867
test,800,600,480000
test,915,686,627690
test,1024,682,698368
test,800,600,480000
test,1024,608,622592
test,976,959,935984
test,800,600,480000
test,995,703,699485
test,1023,682,697686
test,1023,682,697686
test,709,413,292817
test,1023,648,662904
test,1024,768,786432
test,1024,683,699392
test,1024,680,696320
test,1022,576,588672
test,799,533,425867
test,1024,683,699392
test,1024,675,691200
test,800,600,480000
test,1024,756,774144
test,799,502,401098
test,799,533,425867
test,1024,686,702464
test,800,450,360000
test,799,533,425867
test,800,551,440800
test,1024,635,650240
test,1023,687,702801
test,1280,960,1228800
test,800,533,426400
test,800,524,419200
test,800,450,360000
test,1024,683,699392
test,799,533,425867
test,768,1024,786432
test,1024,681,697344
test,600,800,480000
test,800,600,480000
test,1024,696,712704
test,1024,678,694272
test,1024,740,757760
test,799,544,434656
test,752,499,375248
test,800,600,480000
test,1024,683,699392
test,1024,722,739328
test,609,800,487200
test,800,537,429600
test,1024,637,652288
test,799,566,452234
test,1024,683,699392
test,799,533,425867
test,800,531,424800
test,1024,722,739328
test,1024,683,699392
test,1024,768,786432
test,800,596,476800
test,1024,768,786432
test,1024,616,630784
test,1024,777,795648
test,799,533,425867
test,1024,680,696320
test,800,600,480000
test,799,533,425867
test,799,533,425867
test,600,800,480000
test,1024,618,632832
test,799,533,425867
test,800,572,457600
test,799,571,456229
test,1024,768,786432
test,800,600,480000
test,799,532,425068
test,1024,683,699392
test,799,533,425867
test,800,533,426400
test,900,514,462600
test,799,533,425867
test,799,533,425867
test,1024,672,688128
test,1024,683,699392
test,1024,683,699392
test,800,800,640000
test,526,800,420800
test,1024,768,786432
test,799,533,425867
test,799,533,425867
test,1024,704,720896
test,1024,538,550912
test,799,533,425867
test,533,800,426400
test,1024,768,786432
test,1024,768,786432
test,1024,683,699392
test,800,600,480000
test,800,517,413600
test,1024,576,589824
test,800,544,435200
test,1023,576,589248
test,800,610,488000
test,799,511,408289
test,799,533,425867
test,800,600,480000
test,799,533,425867
test,692,567,392364
test,799,533,425867
test,682,986,672452
test,800,643,514400
test,799,533,425867
test,1024,681,697344
test,800,600,480000
test,800,600,480000
test,800,530,424000
test,1024,683,699392
test,600,800,480000
test,819,1023,837837
test,800,800,640000
test,1024,683,699392
test,799,533,425867
test,800,531,424800
test,1024,683,699392
test,800,530,424000
test,1024,768,786432
test,639,538,343782
test,1024,768,786432
test,799,533,425867
test,800,532,425600
test,1024,683,699392
test,800,600,480000
test,1024,683,699392
test,799,533,425867
test,800,530,424000
test,1024,768,786432
test,1024,683,699392
test,799,533,425867
test,559,800,447200
test,799,642,512958
test,799,532,425068
test,800,536,428800
test,799,533,425867
test,1024,752,770048
test,799,571,456229
test,683,1024,699392
test,1024,768,786432
test,800,530,424000
test,800,533,426400
test,810,1024,829440
test,533,800,426400
test,800,536,428800
test,800,534,427200
test,799,533,425867
test,800,369,295200
test,800,530,424000
test,800,534,427200
test,1023,682,697686
test,799,533,425867
test,1024,683,699392
test,1280,853,1091840
test,800,535,428000
test,640,640,409600
test,799,533,425867
test,1024,932,954368
test,1280,960,1228800
test,800,501,400800
test,1024,679,695296
test,800,600,480000
test,800,600,480000
test,799,533,425867
test,800,800,640000
test,879,494,434226
test,1024,768,786432
test,1023,645,659835
test,600,800,480000
test,800,667,533600
test,1024,682,698368
test,533,799,425867
test,800,600,480000
test,1023,606,619938
test,800,800,640000
test,533,799,425867
test,1023,604,617892
test,800,534,427200
test,1023,682,697686
test,1024,683,699392
test,1024,708,724992
test,799,533,425867
test,1023,614,628122
